id,film_id,num_user,num_critic,imdb_score,num_votes,facebook_likes
2249,508,114,66,4.5,13190,616
2250,345,911,297,8.2,258078,23000
2251,3526,348,283,6.3,148280,11000
2252,951,857,172,6.7,120416,10000
2253,4156,85,169,6.5,64387,15000
2254,2690,23,51,7.3,4702,0
2255,4835,40,68,3.7,3313,2000
2256,3279,72,52,5.3,7412,0
2257,3966,133,178,5.8,67296,0
2258,2645,250,166,6.8,127345,0
2259,1769,61,43,6.4,1894,108
2260,4183,109,146,4.4,19586,4000
2261,1894,127,69,6.7,17983,0
2262,3705,76,115,5.8,12520,0
2263,4219,108,211,7.1,21223,13000
2264,4374,1,17,6.1,1673,348
2265,10,59,35,6.5,4152,328
2266,227,109,82,6.5,13915,0
2267,792,196,69,7.7,78392,0
2268,4085,509,462,6.4,139749,29000
2269,414,189,159,6.1,15531,0
2270,845,196,65,6.9,22246,0
2271,2201,672,191,6.2,151580,0
2272,1783,141,105,5.4,41663,531
2273,3529,315,226,5.2,80870,0
2274,99,235,122,8.0,147566,0
2275,993,69,22,6.3,8118,0
2276,3386,279,241,6.6,67822,0
2277,3579,4,7,6.9,296,89
2278,4716,123,76,4.4,23473,8000
2279,3090,99,143,6.5,17757,982
2280,966,138,83,6.3,32416,0
2281,3126,36,57,7.0,11704,702
2282,2223,79,105,6.9,13727,973
2283,336,32,21,6.2,881,323
2284,4497,99,159,6.4,58498,0
2285,2818,149,111,6.7,59900,0
2286,3244,170,211,7.3,44864,13000
2287,1152,281,120,6.3,58023,0
2288,4415,657,314,6.1,128694,51000
2289,2300,323,161,5.7,59435,0
2290,4759,87,205,6.4,9427,0
2291,3417,1439,366,6.0,323207,0
2292,4932,36,108,7.7,10111,0
2293,1027,2528,315,7.7,793059,26000
2294,48,233,94,8.0,78454,5000
2295,3541,73,163,7.2,11158,0
2296,2583,166,111,5.9,19715,515
2297,2138,44,13,3.3,1207,40
2298,3523,801,447,7.7,435864,36000
2299,4786,26,10,5.0,1510,0
2300,1278,194,95,6.8,12375,846
2301,3346,26,115,7.3,29203,0
2302,1267,100,72,6.4,7736,0
2303,186,1058,304,8.0,284252,18000
2304,1952,225,153,7.7,114407,11000
2305,3906,751,377,5.9,202382,44000
2306,525,491,96,8.0,277451,23000
2307,891,5,19,7.0,1470,121
2308,693,292,80,7.8,171882,14000
2309,3918,271,270,5.0,52642,24000
2310,2968,178,225,6.9,146766,0
2311,1023,263,97,7.3,18697,578
2312,1107,157,117,6.7,23940,688
2313,4660,695,369,4.3,110486,41000
2314,3644,199,337,7.0,54104,38000
2315,2158,381,183,6.7,56813,0
2316,1545,190,98,5.5,21283,361
2317,2530,313,159,4.2,31124,764
2318,1439,365,70,6.1,57040,0
2319,2900,23,46,7.1,10175,0
2320,2871,143,168,6.6,58509,0
2321,3484,256,258,6.6,75201,0
2322,2647,123,165,7.3,63084,0
2323,3332,585,357,7.0,230931,0
2324,3862,975,584,6.7,136367,39000
2325,2939,28,21,4.8,6691,366
2326,2771,184,110,5.6,32412,0
2327,75,81,42,7.9,7998,808
2328,4745,409,474,8.1,195333,80000
2329,707,420,148,7.9,142416,0
2330,4604,172,138,5.4,39782,11000
2331,820,236,71,7.4,99558,0
2332,4639,21,33,4.8,1355,275
2333,2753,172,233,7.9,44763,14000
2334,2262,622,192,6.5,124242,4000
2335,1330,515,191,7.9,385871,0
2336,4272,131,124,7.8,69676,31000
2337,914,202,50,7.6,22697,0
2338,558,316,142,7.1,269858,0
2339,555,382,92,8.0,186485,0
2340,4907,398,370,7.8,106221,65000
2341,2298,220,152,6.3,65979,999
2342,1361,1051,221,7.7,394317,23000
2343,2229,26,33,5.8,1231,49
2344,3503,27,15,6.5,3015,850
2345,4127,312,346,6.9,59545,18000
2346,4960,NA,NA,9.5,10,0
2347,4273,108,133,5.6,37493,0
2348,3682,78,190,7.1,35446,0
2349,105,26,24,8.1,891,363
2350,755,539,144,5.4,190786,0
2351,2232,267,106,6.0,16832,701
2352,2178,428,141,6.3,211296,0
2353,2187,692,193,6.9,255447,0
2354,4483,72,6,5.1,4167,0
2355,1348,180,101,5.5,20201,0
2356,1002,157,95,7.2,11622,1000
2357,36,87,32,6.9,6304,403
2358,4155,3,12,6.2,683,874
2359,686,89,43,6.5,59569,0
2360,3676,35,42,4.0,1771,835
2361,2195,13,16,8.3,496,110
2362,4015,221,265,6.7,87203,25000
2363,270,283,62,7.8,35130,0
2364,2246,37,78,6.7,2720,57
2365,836,140,69,6.8,30083,0
2366,3085,414,284,6.1,57873,0
2367,451,69,29,5.9,39798,0
2368,3913,131,279,5.7,39247,10000
2369,1397,482,175,6.0,141414,0
2370,4819,147,203,7.3,33856,34000
2371,3702,175,34,7.0,15401,10000
2372,3684,13,10,6.1,1262,224
2373,539,133,40,7.5,22800,667
2374,3121,876,388,7.6,332065,16000
2375,3115,156,172,5.4,44130,0
2376,4467,918,433,6.4,327367,83000
2377,4051,310,313,6.4,213863,59000
2378,103,259,145,7.8,107408,0
2379,2959,214,164,5.6,81523,0
2380,4102,37,102,6.4,5147,0
2381,3064,369,198,6.0,57446,0
2382,3738,329,288,6.1,195043,27000
2383,2047,2121,245,6.7,364948,0
2384,3253,120,77,6.9,70076,14000
2385,2302,88,96,6.4,8427,1000
2386,2395,180,137,7.1,13505,0
2387,4240,1106,575,7.0,381148,83000
2388,1532,164,46,4.8,30771,0
2389,1921,156,54,6.5,22570,0
2390,4172,44,83,5.9,20615,0
2391,2343,340,123,6.9,109894,0
2392,507,100,81,6.5,9502,812
2393,4817,2,27,3.6,133,135
2394,765,190,77,7.6,73193,0
2395,2110,209,105,5.2,27548,0
2396,917,89,37,6.6,17859,911
2397,152,258,112,8.0,76398,0
2398,2377,131,202,7.7,53508,4000
2399,3456,3,20,6.7,465,503
2400,4358,6,2,6.0,192,41
2401,3137,56,109,7.3,19440,0
2402,1148,353,120,7.0,91093,0
2403,4355,33,9,5.2,5975,0
2404,3960,23,50,7.7,16701,0
2405,4928,33,14,7.8,4438,361
2406,1180,337,145,6.7,123940,0
2407,569,30,23,6.5,8295,720
2408,2679,271,107,6.5,90938,0
2409,4579,351,322,7.2,103589,35000
2410,1505,86,72,5.3,8546,859
2411,4832,1,1,6.1,57,0
2412,4340,102,25,6.9,25122,0
2413,2898,46,51,5.3,9517,319
2414,2292,301,113,4.2,16474,785
2415,2975,NA,NA,6.1,33,3
2416,161,92,74,6.3,23546,819
2417,1830,108,56,6.7,14618,447
2418,1098,88,35,5.6,22955,0
2419,1886,403,99,5.1,46158,0
2420,2268,112,74,5.5,45775,462
2421,763,194,82,7.3,81026,0
2422,4734,8,1,6.6,745,50
2423,2340,208,124,6.2,36223,0
2424,2782,2,17,6.2,132,87
2425,4537,260,198,6.5,86251,58000
2426,1392,130,82,4.7,10132,390
2427,1844,199,92,6.8,32357,3000
2428,3578,522,393,7.5,273921,36000
2429,3692,485,371,6.8,218711,27000
2430,265,201,121,7.1,23986,0
2431,4861,3,63,7.8,550,599
2432,1521,162,44,6.0,12077,433
2433,2275,119,29,7.9,34449,2000
2434,343,48,11,5.8,7748,0
2435,1689,31,40,6.1,4339,593
2436,2759,524,156,7.4,91863,14000
2437,3179,185,191,6.4,146899,0
2438,1840,105,53,5.4,12007,507
2439,2548,1206,372,7.9,361767,17000
2440,2831,881,387,7.5,414345,10000
2441,2943,199,222,6.9,72693,0
2442,4549,202,156,4.2,44891,12000
2443,1938,267,85,3.4,30651,1000
2444,2773,206,194,6.2,105902,0
2445,2862,19,6,6.6,2727,296
2446,1035,31,24,4.6,2189,0
2447,4380,57,91,6.6,8058,0
2448,654,23,19,5.1,922,107
2449,819,14,11,5.6,3122,559
2450,1471,139,86,6.1,34473,0
2451,4596,10,1,7.5,314,26000
2452,1612,1768,252,8.0,235992,16000
2453,375,178,98,6.8,20113,0
2454,2581,247,123,6.6,35565,2000
2455,204,242,112,6.8,39847,0
2456,1674,85,27,6.5,3203,650
2457,3218,396,288,5.8,119622,0
2458,2628,137,46,5.0,8962,676
2459,3127,209,177,6.1,47574,0
2460,3371,14,66,6.0,1219,120
2461,3289,294,300,5.1,92712,6000
2462,1173,20,25,6.3,781,157
2463,3933,588,432,7.1,203458,46000
2464,4897,8,21,5.4,1197,0
2465,385,495,111,8.4,221000,12000
2466,2735,828,279,7.6,83374,0
2467,3266,54,106,6.1,9006,0
2468,3138,33,73,6.2,22304,894
2469,2125,58,100,6.6,9003,532
2470,3777,178,245,6.2,168717,24000
2471,4027,14,7,2.2,634,150
2472,4465,18,3,3.1,610,606
2473,3305,268,264,5.5,45603,0
2474,3962,286,50,6.9,42296,12000
2475,2062,18,5,5.4,508,61
2476,4254,95,184,5.6,52069,0
2477,3630,238,235,6.1,124185,11000
2478,3631,71,97,5.4,29971,0
2479,2837,782,354,7.2,336235,0
2480,3720,331,287,4.3,87745,18000
2481,2522,504,372,7.5,67654,0
2482,4500,630,492,6.2,182910,60000
2483,2456,899,257,6.9,263336,0
2484,3845,39,26,5.4,10196,0
2485,3249,524,130,2.7,56451,0
2486,4509,38,66,5.7,5228,0
2487,2972,90,81,7.0,15412,0
2488,579,391,196,7.5,240241,0
2489,4491,12,29,6.0,5865,1000
2490,421,208,56,6.7,19568,0
2491,100,219,105,7.7,31429,0
2492,696,26,8,5.8,3924,368
2493,1075,164,40,6.7,48225,0
2494,4661,695,369,4.3,110486,41000
2495,2793,491,253,6.9,186982,0
2496,3462,51,117,6.2,14757,0
2497,963,419,140,5.6,105585,0
2498,4903,127,185,4.8,20837,10000
2499,1599,359,99,7.5,39105,0
2500,984,50,28,6.7,5648,329
2501,3470,126,223,6.3,29967,0
2502,3512,31,4,5.1,1123,638
2503,2245,911,203,5.9,115050,4000
2504,255,405,134,6.4,63330,0
2505,4203,81,41,7.6,22105,14000
2506,1309,70,31,5.4,2877,111
2507,2109,129,65,6.1,30092,0
2508,3341,53,53,7.1,9177,821
2509,1453,282,100,4.8,14596,589
2510,4371,56,12,4.4,1900,0
2511,823,154,63,6.8,42892,0
2512,3770,44,94,5.8,32951,6000
2513,4324,532,486,7.1,414070,63000
2514,3604,227,228,6.3,106446,11000
2515,553,263,111,7.4,283480,0
2516,4805,309,332,6.3,94241,25000
2517,2856,243,131,7.1,167967,20000
2518,2011,347,151,5.5,111526,0
2519,1525,289,146,6.8,72591,0
2520,135,41,10,5.5,1978,209
2521,4099,139,163,5.6,62198,0
2522,676,1273,174,8.9,865020,41000
2523,4404,33,30,4.3,3104,774
2524,744,31,5,6.4,859,119
2525,2689,483,183,5.8,102167,0
2526,2617,58,46,6.0,19622,931
2527,4663,1360,362,4.1,220020,101000
2528,3838,45,130,6.6,13223,0
2529,843,26,23,5.2,8008,504
2530,1726,68,44,6.7,3142,115
2531,1872,2417,294,8.7,1100446,10000
2532,1576,431,129,7.6,121937,15000
2533,1753,32,58,7.0,1555,131
2534,1476,83,53,6.6,4687,290
2535,1018,156,93,5.9,46451,0
2536,865,68,50,5.4,15814,503
2537,3338,11,45,5.8,2522,407
2538,3742,463,360,6.7,304318,52000
2539,178,2238,208,9.2,1155770,43000
2540,3535,29,81,7.3,8667,0
2541,3515,129,171,8.3,55382,63000
2542,2693,73,85,6.7,12304,799
2543,615,244,124,8.0,260939,0
2544,4432,153,82,5.8,21034,23000
2545,1458,548,118,6.6,176169,0
2546,3099,974,309,7.9,483756,29000
2547,2539,270,195,7.0,38142,0
2548,2385,94,59,5.4,19829,779
2549,1110,709,181,7.8,161471,0
2550,4138,1,1,7.1,57,2
2551,997,248,79,3.7,60573,894
2552,590,363,75,6.7,182802,13000
2553,1993,50,38,6.3,5137,688
2554,3767,509,487,7.7,301149,78000
2555,3261,28,6,2.8,1612,297
2556,2644,22,43,7.3,2776,285
2557,3243,1262,472,8.0,531737,22000
2558,432,125,96,6.2,10624,0
2559,3225,14,11,6.2,706,229
2560,3236,6,16,6.9,190,33
2561,2396,824,298,7.6,176936,0
2562,4182,264,415,6.7,173530,40000
2563,1473,267,125,6.7,45296,0
2564,166,280,138,7.8,82476,0
2565,1643,167,92,6.1,19709,0
2566,4901,8,9,4.8,162,724
2567,2631,142,124,7.0,23864,0
2568,233,35,20,6.4,5561,745
2569,976,289,175,7.3,403014,0
2570,3951,5,2,5.6,606,706
2571,641,382,89,7.8,113068,0
2572,3433,105,192,6.5,64646,0
2573,3919,471,414,7.1,204327,32000
2574,3610,29,104,5.9,4124,916
2575,2237,50,16,5.1,2919,181
2576,1315,105,62,5.3,10446,279
2577,2654,258,148,4.7,24969,0
2578,4214,1,1,6.3,28,73
2579,1057,62,12,2.3,5143,724
2580,725,61,12,6.1,13830,680
2581,3237,50,83,3.5,10161,657
2582,2194,138,77,5.8,13210,269
2583,573,14,6,6.7,1984,278
2584,880,259,73,7.5,154487,0
2585,3588,141,215,6.5,34263,0
2586,241,123,55,7.0,20660,0
2587,2788,32,52,2.9,12339,256
2588,1452,326,169,6.4,60165,0
2589,2463,1,NA,7.8,36,4
2590,957,103,53,5.4,56168,5000
2591,556,97,60,5.9,60476,0
2592,2821,55,97,5.5,13866,488
2593,3853,252,398,7.1,75176,26000
2594,1665,281,110,6.9,57100,0
2595,1416,949,181,5.6,60467,0
2596,1660,988,187,6.7,272223,14000
2597,3089,108,97,6.2,67653,0
2598,1337,338,85,4.1,14747,858
2599,728,373,114,7.2,260981,0
2600,2776,34,20,3.9,4995,160
2601,1487,69,61,7.3,4767,186
2602,3251,192,216,7.3,45449,23000
2603,3976,667,589,7.4,428916,75000
2604,3114,45,86,7.3,16673,0
2605,1265,621,144,7.8,200293,16000
2606,3636,420,378,7.6,280228,29000
2607,1445,301,160,5.9,58416,0
2608,2638,57,88,6.7,4423,594
2609,1647,205,122,5.4,84325,0
2610,3847,247,292,5.5,27260,0
2611,4115,503,412,5.3,165618,66000
2612,3989,128,252,6.1,33107,27000
2613,2435,492,233,5.9,98472,0
2614,2510,34,26,6.4,5557,294
2615,1738,24,11,5.3,553,86
2616,3269,491,220,4.9,36372,3000
2617,3050,110,139,6.0,28109,0
2618,4667,25,133,6.5,5863,0
2619,4824,178,39,8.5,30977,10000
2620,1189,160,97,3.6,8294,342
2621,7,53,35,7.8,3753,279
2622,2761,8,8,5.3,436,31
2623,1462,92,71,6.5,5254,141
2624,4738,1,1,6.7,6,14
2625,3771,108,189,6.0,67191,14000
2626,1238,34,11,5.1,2870,77
2627,2664,97,110,5.9,26100,484
2628,1167,20,23,3.8,1520,204
2629,3816,140,190,5.8,27117,7000
2630,2896,415,273,7.5,136104,0
2631,404,809,198,8.5,732212,39000
2632,1747,349,108,5.4,16747,1000
2633,2346,114,90,6.8,50919,0
2634,1881,116,80,5.5,34561,1000
2635,465,131,62,7.3,98348,0
2636,3633,36,92,5.4,6147,0
2637,2973,2,7,7.5,48,26
2638,4908,239,248,6.6,42372,29000
2639,4788,100,158,6.6,22369,21000
2640,2240,110,112,7.9,44151,0
2641,3695,181,376,7.2,96480,21000
2642,2244,513,126,6.8,171151,0
2643,4354,42,90,6.1,16979,0
2644,442,505,120,8.1,291603,9000
2645,4407,3,2,4.8,50,70
2646,2072,153,91,6.6,18792,1000
2647,4539,1,1,7.4,5,5
2648,3589,6,9,3.4,548,277
2649,2518,129,233,5.6,25951,2000
2650,1752,199,93,6.0,15352,0
2651,1542,169,84,6.5,21406,0
2652,1631,191,107,6.2,34592,0
2653,3755,209,284,7.3,182718,20000
2654,1640,426,109,5.9,109445,0
2655,650,172,74,6.4,96096,0
2656,1446,293,146,6.6,96690,0
2657,228,275,112,7.1,76477,0
2658,3246,6,1,7.3,257,237
2659,863,71,45,6.7,20163,1000
2660,1721,99,69,5.4,29008,896
2661,1494,602,178,6.6,65297,0
2662,3407,24,4,2.9,753,90
2663,779,60,40,5.9,14226,555
2664,3011,51,38,6.5,6689,0
2665,2905,39,50,5.9,7519,445
2666,117,167,62,7.9,23713,2000
2667,3309,78,121,5.6,17461,0
2668,3876,68,143,7.7,19846,0
2669,4762,22,32,4.5,1040,0
2670,1305,265,65,7.6,76016,0
2671,3911,89,38,6.0,2582,0
2672,4126,23,41,5.6,4478,825
2673,1904,454,152,6.0,55994,0
2674,1573,231,108,7.8,26300,0
2675,3264,534,250,5.8,174578,0
2676,4809,219,204,6.1,66123,28000
2677,3544,187,233,7.3,172754,13000
2678,4249,210,208,5.6,91640,20000
2679,1802,35,24,5.4,1466,63
2680,2505,128,97,6.5,14982,507
2681,1591,316,125,6.4,64595,0
2682,1272,316,131,7.1,29990,0
2683,3797,646,529,7.6,403836,47000
2684,381,113,60,6.5,51459,0
2685,4479,552,534,7.9,293304,65000
2686,711,265,93,7.4,50197,0
2687,2597,434,121,6.6,108052,79000
2688,2045,3189,328,8.9,1215718,16000
2689,27,124,74,7.8,15840,0
2690,1790,394,129,7.0,98899,0
2691,1864,139,83,6.9,14354,0
2692,3758,41,205,7.2,15267,0
2693,1298,876,100,7.9,197845,16000
2694,706,438,84,7.3,288451,0
2695,4556,189,191,6.0,104481,16000
2696,3475,319,273,6.3,104089,16000
2697,1133,7,4,5.6,270,29
2698,4083,207,265,5.7,104066,15000
2699,4018,2,2,6.7,38,35
2700,188,36,5,6.1,3411,816
2701,4733,499,358,6.1,147497,52000
2702,1406,116,68,7.2,14322,0
2703,2643,100,107,6.2,65270,863
2704,1204,71,28,6.3,5917,391
2705,1250,366,152,5.6,42761,2000
2706,646,176,61,7.0,114610,0
2707,2070,194,66,5.8,48095,0
2708,4054,28,12,4.4,1488,519
2709,1287,160,43,5.0,15047,2000
2710,1831,1009,226,7.7,200359,0
2711,423,45,30,6.5,11031,739
2712,266,247,100,6.4,38017,12000
2713,2685,70,105,5.9,30055,593
2714,3093,18,5,2.5,602,777
2715,838,144,60,6.4,40858,0
2716,692,49,22,5.3,3943,217
2717,905,55,18,4.9,6124,125
2718,3669,97,135,6.3,22220,0
2719,2152,345,140,6.7,67856,0
2720,3533,152,180,5.5,85531,0
2721,1809,111,75,6.7,6906,605
2722,2585,74,77,5.0,27517,470
2723,2225,404,193,7.3,85028,0
2724,1277,26,21,7.6,2631,0
2725,3822,447,440,7.4,177383,44000
2726,3336,35,14,7.5,11010,773
2727,4647,100,139,7.1,20810,0
2728,4026,710,416,6.1,228554,53000
2729,2161,214,157,6.5,48973,736
2730,893,89,50,5.8,38533,0
2731,1177,2715,176,8.4,822500,22000
2732,4110,80,149,7.4,9540,14000
2733,200,660,131,8.3,382240,14000
2734,2665,248,177,6.7,66840,0
2735,1824,135,59,7.2,4743,219
2736,9,97,65,7.7,7921,439
2737,4061,144,221,6.9,55567,20000
2738,3469,114,135,6.3,14814,0
2739,784,154,42,7.3,30230,0
2740,3427,118,230,6.9,55665,10000
2741,4896,106,252,6.8,12572,27000
2742,2461,76,72,5.5,21933,676
2743,733,85,35,4.8,60884,0
2744,770,157,20,7.3,74626,8000
2745,611,916,185,8.6,887467,40000
2746,4071,457,364,8.0,351274,131000
2747,4211,173,222,6.6,106755,27000
2748,3912,428,488,7.2,273556,39000
2749,1868,128,70,5.4,13622,550
2750,1585,85,55,5.5,8433,168
2751,3442,736,451,6.5,306336,24000
2752,1740,339,135,5.5,61417,941
2753,157,76,16,7.3,5911,690
2754,2897,820,329,8.1,491077,0
2755,4420,7,9,4.7,781,62
2756,835,227,104,5.7,54021,0
2757,55,150,101,7.8,33987,0
2758,2097,248,113,6.7,12821,0
2759,1642,945,212,7.9,467113,0
2760,883,76,27,5.3,29621,588
2761,2588,134,85,6.9,33067,0
2762,1604,69,37,5.3,5794,371
2763,3671,264,354,8.4,151812,48000
2764,1123,241,117,5.9,64121,880
2765,3293,429,216,7.4,217480,21000
2766,1135,502,154,6.4,92074,0
2767,4961,19,16,8.2,2308,0
2768,926,85,29,3.5,2971,89
2769,1828,1138,226,6.7,198701,0
2770,3948,28,64,3.5,2012,0
2771,1826,764,210,7.2,204063,0
2772,2538,657,166,8.0,400292,14000
2773,2053,172,103,8.0,31589,0
2774,2168,354,377,7.8,99353,0
2775,3437,18,76,6.8,4212,2000
2776,2651,1832,313,7.3,522040,5000
2777,810,1182,162,8.6,740918,28000
2778,436,269,81,4.6,33669,0
2779,3678,136,288,6.9,34488,15000
2780,4343,322,330,7.1,258186,24000
2781,4434,269,245,6.0,115687,21000
2782,2956,36,33,5.1,20567,291
2783,669,50,17,6.7,4195,0
2784,1066,117,32,6.4,20033,679
2785,2519,178,127,6.2,20740,0
2786,2567,26,98,7.3,6919,528
2787,180,91,62,5.5,22764,511
2788,2252,632,259,7.3,139535,0
2789,2038,321,135,6.0,35830,0
2790,1695,385,173,7.7,91377,0
2791,2526,92,54,6.0,8522,874
2792,2079,135,84,6.8,12049,1000
2793,2224,56,40,7.4,11074,442
2794,2166,935,304,8.0,512749,0
2795,4687,258,263,6.3,154621,27000
2796,4804,1,3,4.4,230,138
2797,253,10,23,5.8,509,157
2798,1060,63,15,6.8,2189,500
2799,3192,220,248,6.8,131180,0
2800,2562,503,241,6.5,55901,0
2801,4118,3,13,6.3,38,16
2802,4770,1018,596,7.9,272839,114000
2803,4958,4,1,7.3,653,405
2804,1456,197,49,4.1,16611,413
2805,1969,322,161,6.3,76560,0
2806,4394,201,242,6.2,54447,18000
2807,3406,234,214,7.1,114925,13000
2808,713,74,53,8.3,18980,0
2809,2460,165,52,6.7,8369,957
2810,4267,20,12,5.7,3605,0
2811,2400,24,14,3.3,1257,48
2812,4637,31,28,4.9,2425,968
2813,2039,497,155,7.0,285623,0
2814,2881,15,27,5.3,2242,69
2815,1102,112,64,7.0,9283,592
2816,2868,348,216,6.3,149549,0
2817,1735,166,104,6.2,21319,416
2818,477,259,94,3.6,33570,1000
2819,3698,43,76,5.9,6277,0
2820,2625,75,14,6.7,9190,501
2821,1496,227,108,4.1,13048,243
2822,1433,348,145,5.7,47612,995
2823,925,227,77,7.2,56509,0
2824,3809,22,56,6.1,3024,0
2825,2176,154,126,7.3,26407,1000
2826,1042,1420,162,8.6,782437,35000
2827,4041,1722,703,8.1,995415,123000
2828,4822,219,204,7.4,47764,44000
2829,2391,151,116,6.9,20275,0
2830,1297,397,75,6.7,120202,0
2831,3454,127,288,7.5,68885,29000
2832,4925,4,35,4.8,849,0
2833,3487,127,214,6.8,38513,9000
2834,4867,6,6,7.8,59,240
2835,3944,139,345,7.4,43982,11000
2836,878,104,71,7.7,43013,0
2837,773,223,79,6.2,54650,12000
2838,14,52,24,7.1,3418,204
2839,4929,54,26,6.7,26992,0
2840,119,74,22,7.0,5941,470
2841,4349,11,43,6.8,1220,0
2842,3069,259,147,6.7,20419,8000
2843,1463,92,71,6.5,5254,141
2844,185,128,66,7.3,33335,0
2845,1626,1368,230,5.7,177729,0
2846,426,300,203,7.3,39856,0
2847,1767,66,26,5.8,19284,981
2848,3576,73,136,7.5,12937,0
2849,2614,29,47,8.3,2143,570
2850,3366,60,32,3.8,5715,486
2851,2126,66,35,4.6,4041,174
2852,4461,11,13,5.4,4247,0
2853,3710,211,296,5.5,81800,15000
2854,2088,144,94,4.6,22243,686
2855,4606,NA,NA,7.5,22,337
2856,4090,238,241,6.3,147641,18000
2857,821,69,37,6.1,6632,225
2858,4911,15,9,4.7,342,0
2859,4471,125,49,5.4,10483,0
2860,3634,374,321,6.0,176598,25000
2861,1153,1448,156,7.6,138941,0
2862,1095,37,18,3.9,2265,839
2863,331,376,145,7.7,172489,0
2864,565,109,46,6.0,107801,0
2865,4703,83,113,7.4,23480,21000
2866,1396,628,180,5.7,101834,0
2867,203,111,67,6.8,15293,609
2868,3303,65,161,7.2,9727,0
2869,769,177,51,6.7,78241,0
2870,355,183,55,7.4,71183,0
2871,1757,110,85,6.8,11088,544
2872,3370,330,183,5.9,63108,15000
2873,3885,62,171,6.7,21618,3000
2874,4913,9,12,4.5,1180,740
2875,2854,288,238,6.9,256928,0
2876,2729,222,169,7.5,36846,0
2877,1104,375,55,6.7,80580,0
2878,3143,96,93,7.6,80639,25000
2879,566,2,1,7.1,97,16
2880,350,9,1,6.4,712,114
2881,4945,20,3,3.5,1922,211
2882,4840,100,130,6.3,17319,0
2883,3538,17,49,5.7,2395,636
2884,3000,138,176,5.6,59352,0
2885,1136,263,96,6.5,32353,0
2886,2479,232,110,7.4,60295,0
2887,4046,177,255,6.2,106790,18000
2888,2091,191,188,5.8,68722,0
2889,2439,1463,284,6.9,286506,0
2890,812,162,59,6.8,34774,1000
2891,1490,315,162,7.3,45231,0
2892,4574,2,18,7.1,260,116
2893,1194,239,95,6.6,48621,0
2894,3686,800,355,5.8,154955,25000
2895,1876,761,193,8.5,497946,21000
2896,2495,45,41,4.2,2599,128
2897,4367,291,271,5.4,81699,45000
2898,3161,1043,421,8.4,718837,16000
2899,2364,64,123,6.8,5615,592
2900,4686,183,242,6.1,54190,29000
2901,2941,200,171,6.7,55630,0
2902,4548,40,81,5.9,6223,0
2903,3549,235,210,8.0,69759,27000
2904,1833,521,138,4.9,71424,0
2905,1648,107,50,4.9,12993,476
2906,3053,72,110,6.2,24570,0
2907,3921,828,511,7.5,284825,124000
2908,1770,1166,233,7.5,314033,0
2909,837,194,76,6.3,29205,0
2910,4458,374,169,3.1,24854,31000
2911,2371,2618,446,7.2,316018,0
2912,4122,87,150,5.7,28573,5000
2913,3015,165,153,6.6,113918,0
2914,3356,71,210,6.7,24663,0
2915,4525,99,85,6.7,43084,19000
2916,2885,102,56,5.8,18220,0
2917,2816,384,252,5.4,69989,0
2918,1860,544,138,7.7,104991,0
2919,1513,2153,281,7.1,238747,11000
2920,3902,695,656,7.7,452465,89000
2921,101,839,192,8.5,342585,18000
2922,4016,284,401,7.2,185845,52000
2923,2121,1057,287,7.4,194426,7000
2924,4339,995,654,7.0,465019,129000
2925,1483,53,89,6.3,13319,347
2926,2236,806,239,7.8,348232,0
2927,2142,222,114,6.1,45815,1000
2928,2043,420,141,7.5,88270,0
2929,4640,1,12,6.0,61,5
2930,231,8,2,6.5,524,76
2931,1658,178,116,6.8,31798,826
2932,2063,457,123,5.6,53057,0
2933,749,178,59,6.3,160321,0
2934,3112,698,276,5.5,139426,0
2935,3505,323,315,6.5,80140,16000
2936,28,136,116,7.4,94225,0
2937,3302,485,415,7.9,260607,47000
2938,557,164,72,6.1,47819,2000
2939,305,127,57,7.5,16255,0
2940,2023,5,9,6.6,1003,39
2941,1321,302,111,7.0,51996,0
2942,1358,134,67,5.3,13661,487
2943,854,856,185,6.9,430055,16000
2944,1607,171,74,4.7,14280,683
2945,3270,491,220,4.9,36372,3000
2946,2922,178,190,5.7,37412,0
2947,4627,3,23,7.2,186,111
2948,4332,22,82,6.7,6920,0
2949,3375,50,63,6.7,7394,0
2950,1085,40,36,6.2,1402,74
2951,4322,7,34,6.6,733,234
2952,3748,59,52,5.7,7973,0
2953,1209,202,91,5.7,59380,0
2954,4898,96,154,5.3,16984,0
2955,4221,265,376,7.3,235025,44000
2956,2746,195,136,5.6,68417,0
2957,1839,100,67,5.1,20219,0
2958,4711,50,125,6.1,11476,0
2959,1376,148,84,5.6,11768,492
2960,108,10,36,7.4,1962,187
2961,194,826,277,7.5,96410,0
2962,3839,443,447,5.8,136019,14000
2963,176,199,87,6.7,20678,0
2964,4652,89,180,7.3,56605,23000
2965,3706,45,103,6.6,18727,0
2966,2081,147,117,6.3,38298,782
2967,2171,263,149,7.4,134070,0
2968,4621,20,22,5.7,1554,0
2969,3349,1559,518,8.0,504419,19000
2970,2174,690,171,7.7,266310,14000
2971,338,321,223,7.4,105446,11000
2972,4463,13,17,5.6,1933,708
2973,3877,91,151,6.0,58957,0
2974,1636,548,127,5.2,119590,0
2975,4730,8,4,3.4,209,240
2976,2779,522,181,7.2,110390,6000
2977,475,91,64,7.6,24256,0
2978,3276,114,181,7.0,14031,0
2979,3043,409,111,2.7,88518,0
2980,4116,107,129,5.1,34620,0
